exception_type,policy_id,insurer,commission_due_date,expected_amount,received_date,received_amount,notes
Late,SU-POL1030,Sun Life,2025-02-19,23759.43,,,"DPD=222, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-02-19,23759.43,,,"DPD=222, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-02-19,23759.43,,,"DPD=222, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-02-19,23759.43,,,"DPD=222, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-02-19,23759.43,,,"DPD=222, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-02-19,23759.43,,,"DPD=222, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-03-10,21704.84,,,"DPD=203, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-04-19,10748.76,,,"DPD=163, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-05-10,23683.06,,,"DPD=142, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-06-14,19329.93,,,"DPD=107, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Late,SU-POL1030,Sun Life,2025-07-16,14379.07,,,"DPD=75, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,AV-POL1011,Aviva,2025-08-18,17223.04,,,"DPD=42, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1007,Desjardins,2025-08-15,2483.79,,,"DPD=45, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1008,Desjardins,2025-08-12,18637.11,,,"DPD=48, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,DE-POL1009,Desjardins,2025-08-20,4263.61,,,"DPD=40, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1003,Intact,2025-08-10,17646.52,,,"DPD=50, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-07-20,6531.81,,,"DPD=71, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1022,Intact,2025-08-16,3609.4,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1023,Intact,2025-08-16,17293.38,,,"DPD=44, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,IN-POL1028,Intact,2025-08-11,18411.53,,,"DPD=49, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,MA-POL1027,Manulife,2025-08-18,11815.04,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1005,Sun Life,2025-08-15,22210.6,,,"DPD=45, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1010,Sun Life,2025-08-20,24983.5,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-07-18,5620.95,,,"DPD=73, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1012,Sun Life,2025-08-18,3842.56,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1017,Sun Life,2025-08-16,14900.86,,,"DPD=44, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1018,Sun Life,2025-08-20,4364.25,,,"DPD=40, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
Unmatched,SU-POL1030,Sun Life,2025-08-18,20396.97,,,"DPD=42, Confidence=0.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-01-20,17827.73,2025-02-12,17776.1,"DPD=23, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-02-13,17746.13,2025-02-12,17776.1,"DPD=0, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-03-10,7268.11,2025-03-25,7152.19,"DPD=15, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-05-16,8158.04,2025-05-18,8171.34,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-06-13,23002.13,2025-06-15,22993.32,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-07-19,22156.46,2025-07-21,22146.42,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1001,Aviva,2025-08-15,6890.41,2025-08-17,6921.5,"DPD=2, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-01-14,7507.4,2025-01-14,7496.96,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-08-17,22134.62,"DPD=185, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-02-13,22194.22,2025-02-16,22093.35,"DPD=3, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-03-11,3970.03,2025-03-12,3955.19,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
